Id,Section,Page,ItemType,Question,Option,Characteristic,Required,EnableWhen,HasHelper,HelperType,HelperName,HelperValue,
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,120,patient_has_blood_pressure-systolic-120,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,125,patient_has_blood_pressure-systolic-125,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,130,patient_has_blood_pressure-systolic-130,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,135,patient_has_blood_pressure-systolic-135,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,140,patient_has_blood_pressure-systolic-140,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,145,patient_has_blood_pressure-systolic-145,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,150,patient_has_blood_pressure-systolic-150,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,155,patient_has_blood_pressure-systolic-155,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,160,patient_has_blood_pressure-systolic-160,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,165,patient_has_blood_pressure-systolic-165,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,170,patient_has_blood_pressure-systolic-170,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,175,patient_has_blood_pressure-systolic-175,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,180,patient_has_blood_pressure-systolic-180,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
dyTl8HsJJ1R9x3k3mj1N,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the systolic reading here. (This is the higher of the two numbers that is used).,Higher than 180,patient_has_blood_pressure-systolic-higher_than_180,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,Don't know,patient_has_blood_pressure-diastolic-unknown,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,60,patient_has_blood_pressure-diastolic-60,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,65,patient_has_blood_pressure-diastolic-65,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,70,patient_has_blood_pressure-diastolic-70,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,75,patient_has_blood_pressure-diastolic-75,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,80,patient_has_blood_pressure-diastolic-80,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,85,patient_has_blood_pressure-diastolic-85,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,90,patient_has_blood_pressure-diastolic-90,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,95,patient_has_blood_pressure-diastolic-95,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,100,patient_has_blood_pressure-diastolic-100,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
8lXA7vsFAndkUYEHCoc5,My Heart,BP Measurement,radio,If you can remember your last blood pressure measurement  enter the diastolic reading here. (This is the lower of the two numbers used).,105,patient_has_blood_pressure-diastolic-105,TRUE,,TRUE,contentBlock,Blood pressure measurement,"<p>If your blood pressure is &quot;140 over 90&quot; or 140/90mmHg, your systolic reading is &quot;140&quot; and your diastolic reading is &quot;90&quot;.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/common-health-questions/lifestyle/what-is-blood-pressure/"">Click here for more information about your blood pressure</a></p>""",
